,category,image_url,title
0,swimming_pools,https://i5.walmartimages.com/seo/Family-10ft-x-30in-Above-Ground-Inflatable-Round-Swimming-Pool_49736afe-592c-4968-99d2-3eceb78d80e9.bc9c510fd7a911a3f4a817a1d1e8d444.jpeg?odnHeight=180&odnWidth=180&odnBg=fffff,Family 10ft x 30in Above Ground Inflatable Round Swimming Pool
1,swimming_pools,https://i5.walmartimages.com/seo/Funsicle-32-x-16-x-52-Oasis-Rectangle-Outdoor-Above-Ground-Swimming-Pool_7d4aed38-cee9-488c-8396-c4ba44317372.2ec8e3d8090b3f24b770eca1edf9300c.jpeg?odnHeight=180&odnWidth=180&odnBg=fffff,"Funsicle 32' x 16' x 52"" Oasis Rectangle Outdoor Above Ground Swimming Pool"
2,swimming_pools,https://i5.walmartimages.com/seo/50-Pound-3-inch-Chlorin-tablets-for-swim-pool-spa-swimming-pool-chemicals_749fe679-9530-474d-ae91-0dbc21ce4f71.a913a3c76e3a62581d17d7a9fc661140.png?odnHeight=180&odnWidth=180&odnBg=fffff,50 Pound 3 inch  Chlorin tablets  for swim pool&spa， swimming pool chemicals
3,swimming_pools,https://i5.walmartimages.com/seo/Intex-10-x-30-Round-Above-Ground-Pool-W-Cartridge-Filter-Pump-2-Filters-Cover_53276665-f9d4-40de-a6db-445d965eedf4_1.faa32bc6aafb17be490ef9ab7de5f98c.jpeg?odnHeight=180&odnWidth=180&odnBg=fffff,"Intex 10' x 30"" Round Above Ground Pool W/ Cartridge Filter Pump, 2 Filters & Cover"
4,swimming_pools,https://i5.walmartimages.com/asr/2602d22d-df96-47fc-bcc2-30cc24b1eeee.93a8a4c3f1d9db1a5fc5043c866ab791.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,"Bestway Steel Pro MAX 10'x30"" Above Ground Outdoor Swimming Pool with Pump Metal frame pools Round"
5,swimming_pools,https://i5.walmartimages.com/asr/533ed867-6e9c-48e2-9abd-1b92c3392179.209d0af79b61175e31629910c0e459cb.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,Avenli 14 ft. Brown Oval Steel Frame Above Ground Swimming Pool with accessories
6,swimming_pools,https://i5.walmartimages.com/seo/Naipo-95In-Inflatable-Swimming-Pool-Family-Inflatable-Pool-Full-Sized-Blow-Up-Pool-Square-Easy-Set-95-56-22-For-Summer-Play_97c0f47f-5c74-4678-b5db-5fb515d2cca9.332aec4c8956c4bb035091ffb0cab703.jpeg?odnHeight=180&odnWidth=180&odnBg=fffff,Naipo 95In Inflatable Swimming Pool Family Inflatable Pool Full-Sized Blow Up Pool Square Easy Set 95''*56''*22'' For Summer Play
7,swimming_pools,https://i5.walmartimages.com/asr/4f842c3f-c457-4e9f-9394-b2ce76ac41dc.cfdd7d8e8e5578f5c267655ba8459776.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,"Bestway Steel Pro 15' x 48"" Round Above Ground Outdoor Swimming Pool"
8,swimming_pools,https://i5.walmartimages.com/asr/770f35ba-1e5a-4455-ab13-4fb9d18ae080.0e893d98e786e944203562dbfcf7da96.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,"Coleman 20' Power Steel Comfort Jet Oval 48"" Deep Metal Frame Above Ground Pool"
9,swimming_pools,https://i5.walmartimages.com/asr/3956a731-8230-4fa5-8b62-16073cc47001.13825b005b5494a2d9b398e14a7b3b46.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,Intex 12' x 30'' Metal Frame Above Ground Swimming Pool with Filter Pump
